340.93	0.000
341.29	100.000
341.65	-0.000
342.01	25.000
342.37	0.000
342.73	42.857
343.08	250.000
343.44	42.857
343.80	150.000
344.16	25.000
344.52	200.000
344.88	0.000
345.25	-100.000
345.61	300.000
345.97	25.000
346.33	233.333
346.69	0.000
347.05	-66.667
347.41	200.000
347.77	150.000
348.13	200.000
348.49	33.333
348.85	-150.000
349.21	100.000
349.57	40.000
349.94	100.000
350.30	200.000
350.66	166.667
351.02	-200.000
351.38	60.000
351.74	25.000
352.10	0.000
352.47	150.000
352.83	250.000
353.19	-133.333
353.55	100.000
353.91	0.000
354.27	50.000
354.64	100.000
355.00	0.000
355.36	0.000
355.72	100.000
356.09	-200.000
356.45	0.000
356.81	-150.000
357.17	50.000
357.54	-100.000
357.90	20.000
358.26	-20.000
358.62	200.000
358.99	100.000
359.35	-66.667
359.71	-200.000
360.08	100.000
360.44	150.000
360.80	-0.000
361.17	-100.000
361.53	400.000
361.89	-300.000
362.26	11.111
362.62	-0.000
362.98	0.000
363.35	-66.667
363.71	0.000
364.07	20.000
364.44	200.000
364.80	0.000
365.16	0.000
365.53	112.500
365.89	0.000
366.26	400.000
366.62	-100.000
366.98	50.000
367.35	150.000
367.71	200.000
368.08	-33.333
368.44	28.571
368.81	-50.000
369.17	75.000
369.54	83.333
369.90	25.000
370.26	-100.000
370.63	600.000
370.99	0.000
371.36	600.000
371.72	-100.000
372.09	-50.000
372.45	62.500
372.82	133.333
373.18	40.000
373.55	400.000
373.91	25.000
374.28	125.000
374.64	150.000
375.01	75.000
375.37	50.000
375.74	100.000
376.11	50.000
376.47	140.000
376.84	-100.000
377.20	200.000
377.57	-0.000
377.93	0.000
378.30	0.000
378.66	-100.000
379.03	120.000
379.40	0.000
379.76	-100.000
380.13	133.333
380.49	-50.000
380.86	0.000
381.23	100.000
381.59	33.333
381.96	85.714
382.33	42.857
382.69	-200.000
383.06	166.667
383.42	0.000
383.79	-400.000
384.16	-50.000
384.52	100.000
384.89	-66.667
385.26	100.000
385.62	71.429
385.99	175.000
386.36	62.500
386.72	41.667
387.09	100.000
387.46	125.000
387.82	60.000
388.19	0.000
388.56	66.667
388.92	66.667
389.29	70.000
389.66	20.000
390.03	100.000
390.39	57.143
390.76	62.500
391.13	100.000
391.49	150.000
