340.93	0.000
341.29	-33.333
341.65	100.000
342.01	-75.000
342.37	0.000
342.73	71.429
343.08	150.000
343.44	42.857
343.80	250.000
344.16	-25.000
344.52	500.000
344.88	0.000
345.25	100.000
345.61	400.000
345.97	75.000
346.33	166.667
346.69	0.000
347.05	-66.667
347.41	500.000
347.77	-0.000
348.13	50.000
348.49	33.333
348.85	100.000
349.21	100.000
349.57	60.000
349.94	100.000
350.30	-100.000
350.66	-0.000
351.02	0.000
351.38	-40.000
351.74	225.000
352.10	0.000
352.47	200.000
352.83	200.000
353.19	-166.667
353.55	33.333
353.91	100.000
354.27	0.000
354.64	100.000
355.00	0.000
355.36	-50.000
355.72	150.000
356.09	-400.000
356.45	-100.000
356.81	100.000
357.17	0.000
357.54	200.000
357.90	80.000
358.26	40.000
358.62	50.000
358.99	0.000
359.35	66.667
359.71	0.000
360.08	125.000
360.44	150.000
360.80	100.000
361.17	0.000
361.53	0.000
361.89	-100.000
362.26	33.333
362.62	300.000
362.98	0.000
363.35	-66.667
363.71	50.000
364.07	-20.000
364.44	-500.000
364.80	-66.667
365.16	0.000
365.53	37.500
365.89	100.000
366.26	200.000
366.62	0.000
366.98	-50.000
367.35	250.000
367.71	133.333
368.08	100.000
368.44	57.143
368.81	300.000
369.17	37.500
369.54	33.333
369.90	25.000
370.26	-100.000
370.63	200.000
370.99	-100.000
371.36	-300.000
371.72	-100.000
372.09	0.000
372.45	87.500
372.82	0.000
373.18	40.000
373.55	100.000
373.91	0.000
374.28	150.000
374.64	100.000
375.01	-75.000
375.37	-16.667
375.74	80.000
376.11	116.667
376.47	-40.000
376.84	0.000
377.20	50.000
377.57	-200.000
377.93	0.000
378.30	75.000
378.66	100.000
379.03	100.000
379.40	0.000
379.76	500.000
380.13	33.333
380.49	-100.000
380.86	0.000
381.23	-400.000
381.59	122.222
381.96	100.000
382.33	114.286
382.69	100.000
383.06	166.667
383.42	0.000
383.79	0.000
384.16	100.000
384.52	62.500
384.89	233.333
385.26	350.000
385.62	71.429
385.99	150.000
386.36	112.500
386.72	83.333
387.09	144.444
387.46	275.000
387.82	140.000
388.19	300.000
388.56	200.000
388.92	66.667
389.29	80.000
389.66	140.000
390.03	112.500
390.39	14.286
390.76	125.000
391.13	220.000
391.49	100.000
391.86	71.429
392.23	88.889
392.60	90.000
392.96	100.000
393.33	350.000
393.70	133.333
394.07	175.000
394.43	188.889
394.80	300.000
395.17	128.571
395.54	140.000
395.90	233.333
396.27	0.000
396.64	137.500
397.01	114.286
397.37	100.000
397.74	366.667
398.11	115.385
398.48	84.615
398.85	100.000
399.21	109.091
399.58	85.714
399.95	700.000
400.32	200.000
400.69	78.947
401.05	133.333
401.42	110.000
401.79	56.250
402.16	53.333
402.53	106.667
402.89	100.000
403.26	161.538
403.63	112.500
404.00	83.333
404.37	78.571
404.74	88.235
405.10	135.294
405.47	100.000
405.84	100.000
406.21	100.000
406.58	75.000
406.95	106.250
407.32	90.909
407.68	53.846
408.05	46.667
408.42	62.500
408.79	80.000
409.16	66.667
409.53	61.905
409.90	95.000
410.26	61.111
410.63	56.250
411.00	88.889
411.37	68.182
411.74	116.667
412.11	72.727
412.48	41.667
412.85	56.522
413.21	114.286
413.58	78.571
413.95	60.870
414.32	75.000
414.69	55.556
415.06	84.211
415.43	71.429
415.80	52.632
416.17	122.222
416.54	64.706
416.90	63.636
417.27	76.190
417.64	90.000
418.01	56.000
418.38	65.217
418.75	72.000
419.12	57.895
419.49	104.348
419.86	66.667
420.23	76.000
420.60	45.455
420.96	107.143
421.33	84.375
421.70	81.250
422.07	77.419
422.44	81.818
422.81	84.848
423.18	86.486
423.55	85.714
423.92	66.667
424.29	83.333
424.66	94.118
425.03	93.478
425.40	95.122
425.77	95.238
426.13	116.667
426.50	118.421
426.87	86.538
427.24	88.000
427.61	100.000
427.98	112.500
428.35	111.905
428.72	106.667
429.09	112.245
429.46	103.636
429.83	107.843
430.20	108.511
430.57	104.000
430.94	125.000
431.31	117.857
431.68	134.091
432.04	126.000
432.41	126.415
432.78	120.370
433.15	116.393
433.52	119.298
433.89	127.586
434.26	136.207
434.63	132.143
435.00	147.273
435.37	140.351
435.74	121.875
436.11	137.097
436.48	144.828
436.85	134.848
437.22	129.688
437.59	141.379
437.96	142.188
438.33	115.942
438.69	126.316
439.06	142.857
439.43	150.794
439.80	146.269
440.17	156.250
440.54	135.526
440.91	141.096
441.28	158.571
441.65	152.632
442.02	148.718
442.39	158.667
442.76	144.872
443.13	164.789
443.50	156.627
443.87	164.865
444.24	153.846
444.61	144.706
444.98	134.444
445.34	162.821
445.71	156.818
446.08	157.647
446.45	167.500
446.82	163.953
447.19	168.235
447.56	159.091
447.93	164.130
448.30	164.773
448.67	160.440
449.04	170.000
449.41	168.421
449.78	156.383
450.15	165.625
450.52	157.000
450.88	153.465
451.25	157.692
451.62	164.078
451.99	169.811
452.36	156.481
452.73	162.617
453.10	162.136
453.47	169.811
453.84	159.091
454.21	160.656
454.58	152.500
454.95	157.724
455.31	154.264
455.68	173.643
456.05	159.843
456.42	153.435
456.79	172.222
457.16	158.993
457.53	166.154
457.90	157.037
458.27	163.910
458.64	162.687
459.00	154.412
459.37	157.143
459.74	166.667
460.11	158.278
460.48	163.768
460.85	161.806
461.22	161.379
461.59	153.947
461.96	150.327
462.32	157.241
462.69	161.806
463.06	159.060
463.43	153.896
463.80	160.390
464.17	143.506
464.54	148.684
464.90	141.463
465.27	146.203
465.64	156.209
466.01	154.839
466.38	149.367
466.75	138.857
467.12	146.667
467.48	144.304
467.85	143.114
468.22	145.399
468.59	137.288
468.96	140.341
469.33	144.848
469.69	133.889
470.06	142.105
470.43	123.784
470.80	132.022
471.17	141.143
471.54	123.902
471.90	129.167
472.27	129.688
472.64	120.918
473.01	137.430
473.38	130.808
473.74	127.778
474.11	124.402
474.48	124.378
474.85	119.712
475.22	120.952
475.58	117.925
475.95	118.868
476.32	118.056
476.69	114.480
477.05	116.279
477.42	115.487
477.79	111.842
478.16	108.085
478.52	110.593
478.89	111.790
479.26	102.532
479.63	108.658
479.99	107.143
480.36	107.229
480.73	103.906
481.10	96.911
481.46	99.209
481.83	96.310
482.20	97.004
482.57	98.889
482.93	94.224
483.30	92.500
483.67	88.693
484.03	86.486
